cat,duration
CA_1_HOBBIES_1,4.0902721881866455
CA_1_HOBBIES_2,7.165536880493164
CA_1_HOUSEHOLD_1,8.26142168045044
CA_1_HOUSEHOLD_2,6.202849626541138
CA_1_FOODS_1,6.202575445175171
CA_1_FOODS_2,8.16110110282898
CA_1_FOODS_3,6.284421443939209
CA_2_HOBBIES_1,16.697397708892822
CA_2_HOBBIES_2,9.487324953079224
CA_2_HOUSEHOLD_1,5.161207675933838
CA_2_HOUSEHOLD_2,12.793097257614136
CA_2_FOODS_1,4.321999549865723
CA_2_FOODS_2,5.319248199462891
CA_2_FOODS_3,7.429410934448242
CA_3_HOBBIES_1,4.274220943450928
CA_3_HOBBIES_2,4.247488260269165
CA_3_HOUSEHOLD_1,4.326171398162842
CA_3_HOUSEHOLD_2,7.599024057388306
CA_3_FOODS_1,4.2491455078125
CA_3_FOODS_2,4.341569423675537
CA_3_FOODS_3,4.374245643615723
CA_4_HOBBIES_1,5.332144737243652
CA_4_HOBBIES_2,5.351561069488525
CA_4_HOUSEHOLD_1,5.513813018798828
CA_4_HOUSEHOLD_2,4.423923492431641
CA_4_FOODS_1,4.352557897567749
CA_4_FOODS_2,6.433019638061523
CA_4_FOODS_3,4.3652544021606445
TX_1_HOBBIES_1,7.680161952972412
TX_1_HOBBIES_2,8.792428493499756
TX_1_HOUSEHOLD_1,4.386533737182617
TX_1_HOUSEHOLD_2,7.61463475227356
TX_1_FOODS_1,4.443753480911255
TX_1_FOODS_2,5.508105516433716
TX_1_FOODS_3,4.369811773300171
TX_2_HOBBIES_1,4.599715948104858
TX_2_HOBBIES_2,13.731939315795898
TX_2_HOUSEHOLD_1,4.490769386291504
TX_2_HOUSEHOLD_2,6.762450695037842
TX_2_FOODS_1,4.547234058380127
TX_2_FOODS_2,4.502568244934082
TX_2_FOODS_3,4.565608739852905
TX_3_HOBBIES_1,9.13257122039795
TX_3_HOBBIES_2,11.360598802566528
TX_3_HOUSEHOLD_1,4.50559139251709
TX_3_HOUSEHOLD_2,5.670918226242065
TX_3_FOODS_1,10.352172613143921
TX_3_FOODS_2,9.259493112564087
TX_3_FOODS_3,5.787667512893677
WI_1_HOBBIES_1,4.718307018280029
WI_1_HOBBIES_2,15.361489057540894
WI_1_HOUSEHOLD_1,7.008612871170044
WI_1_HOUSEHOLD_2,6.9239726066589355
WI_1_FOODS_1,9.399465560913086
WI_1_FOODS_2,4.663843154907227
WI_1_FOODS_3,5.91796875
WI_2_HOBBIES_1,7.176724672317505
WI_2_HOBBIES_2,4.782392740249634
WI_2_HOUSEHOLD_1,7.309027194976807
WI_2_HOUSEHOLD_2,10.718212842941284
WI_2_FOODS_1,4.905895233154297
WI_2_FOODS_2,4.823460340499878
WI_2_FOODS_3,8.481433868408203
WI_3_HOBBIES_1,5.969599962234497
WI_3_HOBBIES_2,4.950268030166626
WI_3_HOUSEHOLD_1,12.015794277191162
WI_3_HOUSEHOLD_2,6.086055278778076
WI_3_FOODS_1,4.873749256134033
WI_3_FOODS_2,8.585906267166138
WI_3_FOODS_3,8.593637466430664
