cat,duration
CA_1_HOBBIES_1,10.248828172683716
CA_1_HOBBIES_2,8.856059074401855
CA_1_HOUSEHOLD_1,7.281667232513428
CA_1_HOUSEHOLD_2,10.282011032104492
CA_1_FOODS_1,7.380678653717041
CA_1_FOODS_2,7.349899053573608
CA_1_FOODS_3,20.961938619613647
CA_2_HOBBIES_1,13.382158517837524
CA_2_HOBBIES_2,7.400156736373901
CA_2_HOUSEHOLD_1,7.384636402130127
CA_2_HOUSEHOLD_2,5.916986465454102
CA_2_FOODS_1,7.532680511474609
CA_2_FOODS_2,6.037138223648071
CA_2_FOODS_3,11.750937938690186
CA_3_HOBBIES_1,6.107925653457642
CA_3_HOBBIES_2,8.938080310821533
CA_3_HOUSEHOLD_1,7.493290662765503
CA_3_HOUSEHOLD_2,16.99922251701355
CA_3_FOODS_1,6.214902877807617
CA_3_FOODS_2,5.998815298080444
CA_3_FOODS_3,5.953261375427246
CA_4_HOBBIES_1,10.687541484832764
CA_4_HOBBIES_2,12.375896692276001
CA_4_HOUSEHOLD_1,6.067104816436768
CA_4_HOUSEHOLD_2,7.405757188796997
CA_4_FOODS_1,7.612149715423584
CA_4_FOODS_2,9.404623746871948
CA_4_FOODS_3,9.276735305786133
TX_1_HOBBIES_1,7.750755786895752
TX_1_HOBBIES_2,14.071200370788574
TX_1_HOUSEHOLD_1,6.171993732452393
TX_1_HOUSEHOLD_2,9.404443740844727
TX_1_FOODS_1,6.212193965911865
TX_1_FOODS_2,6.235833406448364
TX_1_FOODS_3,9.532296419143677
TX_2_HOBBIES_1,6.400825023651123
TX_2_HOBBIES_2,12.492811918258667
TX_2_HOUSEHOLD_1,7.7593042850494385
TX_2_HOUSEHOLD_2,12.338814735412598
TX_2_FOODS_1,6.253900527954102
TX_2_FOODS_2,7.898266553878784
TX_2_FOODS_3,6.225762367248535
TX_3_HOBBIES_1,11.24406099319458
TX_3_HOBBIES_2,11.009822607040405
TX_3_HOUSEHOLD_1,8.062985897064209
TX_3_HOUSEHOLD_2,16.320539712905884
TX_3_FOODS_1,8.134155988693237
TX_3_FOODS_2,9.765894651412964
TX_3_FOODS_3,7.765811204910278
WI_1_HOBBIES_1,11.094674348831177
WI_1_HOBBIES_2,16.18373990058899
WI_1_HOUSEHOLD_1,6.545945167541504
WI_1_HOUSEHOLD_2,6.46112585067749
WI_1_FOODS_1,6.4824113845825195
WI_1_FOODS_2,6.539425849914551
WI_1_FOODS_3,6.547363042831421
WI_2_HOBBIES_1,6.50673246383667
WI_2_HOBBIES_2,6.462983846664429
WI_2_HOUSEHOLD_1,8.554066896438599
WI_2_HOUSEHOLD_2,10.164164781570435
WI_2_FOODS_1,8.155731439590454
WI_2_FOODS_2,8.550149202346802
WI_2_FOODS_3,10.147320985794067
WI_3_HOBBIES_1,6.619012832641602
WI_3_HOBBIES_2,10.036687135696411
WI_3_HOUSEHOLD_1,6.642107963562012
WI_3_HOUSEHOLD_2,8.446235656738281
WI_3_FOODS_1,6.735633134841919
WI_3_FOODS_2,8.394627571105957
WI_3_FOODS_3,8.408183336257935
