,d,sales,tm_w_end,tm_dw,tm_wm,tm_m,tm_w,sell_price,snap_count,is_event,date
0,1,534.0,1,5,5,1,4,3.371003,0,0,2011-01-29
1,2,584.0,1,6,5,1,4,3.371003,0,0,2011-01-30
2,3,390.0,0,0,5,1,5,3.371003,0,0,2011-01-31
3,4,472.0,0,1,1,2,5,3.371003,2,0,2011-02-01
4,5,419.0,0,2,1,2,5,3.371003,2,0,2011-02-02
5,6,688.0,0,3,1,2,5,3.371003,3,0,2011-02-03
6,7,369.0,0,4,1,2,5,3.371003,1,0,2011-02-04
7,8,581.0,1,5,1,2,5,3.513174,3,0,2011-02-05
8,9,577.0,1,6,1,2,5,3.513174,3,1,2011-02-06
9,10,413.0,0,0,1,2,6,3.513174,2,0,2011-02-07
10,11,423.0,0,1,2,2,6,3.513174,2,0,2011-02-08
11,12,485.0,0,2,2,2,6,3.513174,3,0,2011-02-09
12,13,397.0,0,3,2,2,6,3.513174,1,0,2011-02-10
13,14,492.0,0,4,2,2,6,3.513174,2,0,2011-02-11
14,15,640.0,1,5,2,2,6,3.487562,2,0,2011-02-12
15,16,755.0,1,6,2,2,6,3.487562,1,0,2011-02-13
16,17,501.0,0,0,2,2,7,3.487562,1,1,2011-02-14
17,18,496.0,0,1,3,2,7,3.487562,2,0,2011-02-15
18,19,414.0,0,2,3,2,7,3.487562,0,0,2011-02-16
19,20,378.0,0,3,3,2,7,3.487562,0,0,2011-02-17
20,21,334.0,0,4,3,2,7,3.487562,0,0,2011-02-18
21,22,544.0,1,5,3,2,7,3.494662,0,0,2011-02-19
22,23,614.0,1,6,3,2,7,3.494662,0,0,2011-02-20
23,24,494.0,0,0,3,2,8,3.494662,0,1,2011-02-21
24,25,370.0,0,1,4,2,8,3.494662,0,0,2011-02-22
25,26,317.0,0,2,4,2,8,3.494662,0,0,2011-02-23
26,27,383.0,0,3,4,2,8,3.494662,0,0,2011-02-24
27,28,319.0,0,4,4,2,8,3.494662,0,0,2011-02-25
28,29,453.0,1,5,4,2,8,3.4979713,0,0,2011-02-26
29,30,593.0,1,6,4,2,8,3.4979713,0,0,2011-02-27
30,31,463.0,0,0,4,2,9,3.4979713,0,0,2011-02-28
31,32,528.0,0,1,1,3,9,3.4979713,2,0,2011-03-01
