,d,sales,tm_w_end,tm_dw,tm_wm,tm_m,tm_w,sell_price,snap_count,is_event,date
0,1,152.0,1,5,5,1,4,3.0066514,0,0,2011-01-29
1,2,138.0,1,6,5,1,4,3.0066514,0,0,2011-01-30
2,3,127.0,0,0,5,1,5,3.0066514,0,0,2011-01-31
3,4,98.0,0,1,1,2,5,3.0066514,2,0,2011-02-01
4,5,87.0,0,2,1,2,5,3.0066514,2,0,2011-02-02
5,6,170.0,0,3,1,2,5,3.0066514,3,0,2011-02-03
6,7,136.0,0,4,1,2,5,3.0066514,1,0,2011-02-04
7,8,163.0,1,5,1,2,5,3.0273492,3,0,2011-02-05
8,9,155.0,1,6,1,2,5,3.0273492,3,1,2011-02-06
9,10,96.0,0,0,1,2,6,3.0273492,2,0,2011-02-07
10,11,128.0,0,1,2,2,6,3.0273492,2,0,2011-02-08
11,12,118.0,0,2,2,2,6,3.0273492,3,0,2011-02-09
12,13,96.0,0,3,2,2,6,3.0273492,1,0,2011-02-10
13,14,179.0,0,4,2,2,6,3.0273492,2,0,2011-02-11
14,15,184.0,1,5,2,2,6,3.1065192,2,0,2011-02-12
15,16,363.0,1,6,2,2,6,3.1065192,1,0,2011-02-13
16,17,137.0,0,0,2,2,7,3.1065192,1,1,2011-02-14
17,18,126.0,0,1,3,2,7,3.1065192,2,0,2011-02-15
18,19,143.0,0,2,3,2,7,3.1065192,0,0,2011-02-16
19,20,126.0,0,3,3,2,7,3.1065192,0,0,2011-02-17
20,21,129.0,0,4,3,2,7,3.1065192,0,0,2011-02-18
21,22,152.0,1,5,3,2,7,3.0752282,0,0,2011-02-19
22,23,82.0,1,6,3,2,7,3.0752282,0,0,2011-02-20
23,24,117.0,0,0,3,2,8,3.0752282,0,1,2011-02-21
24,25,146.0,0,1,4,2,8,3.0752282,0,0,2011-02-22
25,26,143.0,0,2,4,2,8,3.0752282,0,0,2011-02-23
26,27,116.0,0,3,4,2,8,3.0752282,0,0,2011-02-24
27,28,126.0,0,4,4,2,8,3.0752282,0,0,2011-02-25
28,29,150.0,1,5,4,2,8,3.0752282,0,0,2011-02-26
29,30,122.0,1,6,4,2,8,3.0752282,0,0,2011-02-27
30,31,75.0,0,0,4,2,9,3.0752282,0,0,2011-02-28
31,32,130.0,0,1,1,3,9,3.0752282,2,0,2011-03-01
32,33,117.0,0,2,1,3,9,3.0752282,2,0,2011-03-02
33,34,115.0,0,3,1,3,9,3.0752282,3,0,2011-03-03
34,35,122.0,0,4,1,3,9,3.0752282,1,0,2011-03-04
35,36,133.0,1,5,1,3,9,3.138363,3,0,2011-03-05
36,37,99.0,1,6,1,3,9,3.138363,3,0,2011-03-06
37,38,78.0,0,0,1,3,10,3.138363,2,0,2011-03-07
38,39,109.0,0,1,2,3,10,3.138363,2,0,2011-03-08
39,40,132.0,0,2,2,3,10,3.138363,3,1,2011-03-09
40,41,139.0,0,3,2,3,10,3.138363,1,0,2011-03-10
41,42,164.0,0,4,2,3,10,3.138363,2,0,2011-03-11
42,43,172.0,1,5,2,3,10,3.1905851,2,0,2011-03-12
43,44,158.0,1,6,2,3,10,3.1905851,1,0,2011-03-13
44,45,171.0,0,0,2,3,11,3.1905851,1,0,2011-03-14
45,46,125.0,0,1,3,3,11,3.1905851,2,0,2011-03-15
46,47,98.0,0,2,3,3,11,3.1905851,0,1,2011-03-16
47,48,63.0,0,3,3,3,11,3.1905851,0,1,2011-03-17
48,49,129.0,0,4,3,3,11,3.1905851,0,0,2011-03-18
49,50,134.0,1,5,3,3,11,3.19657,0,0,2011-03-19
50,51,132.0,1,6,3,3,11,3.19657,0,1,2011-03-20
51,52,157.0,0,0,3,3,12,3.19657,0,0,2011-03-21
52,53,130.0,0,1,4,3,12,3.19657,0,0,2011-03-22
53,54,129.0,0,2,4,3,12,3.19657,0,0,2011-03-23
54,55,128.0,0,3,4,3,12,3.19657,0,0,2011-03-24
55,56,137.0,0,4,4,3,12,3.19657,0,0,2011-03-25
56,57,197.0,1,5,4,3,12,3.18765,0,0,2011-03-26
57,58,185.0,1,6,4,3,12,3.18765,0,0,2011-03-27
58,59,106.0,0,0,4,3,13,3.18765,0,0,2011-03-28
59,60,121.0,0,1,5,3,13,3.18765,0,0,2011-03-29
60,61,85.0,0,2,5,3,13,3.18765,0,0,2011-03-30
61,62,141.0,0,3,5,3,13,3.18765,0,0,2011-03-31
62,63,159.0,0,4,1,4,13,3.18765,2,0,2011-04-01
63,64,193.0,1,5,1,4,13,3.1875806,2,0,2011-04-02
64,65,190.0,1,6,1,4,13,3.1875806,3,0,2011-04-03
65,66,120.0,0,0,1,4,14,3.1875806,1,0,2011-04-04
66,67,112.0,0,1,1,4,14,3.1875806,3,0,2011-04-05
67,68,140.0,0,2,1,4,14,3.1875806,3,0,2011-04-06
68,69,110.0,0,3,1,4,14,3.1875806,2,0,2011-04-07
69,70,167.0,0,4,2,4,14,3.1875806,2,0,2011-04-08
70,71,161.0,1,5,2,4,14,3.1653938,3,0,2011-04-09
71,72,151.0,1,6,2,4,14,3.1653938,1,0,2011-04-10
72,73,146.0,0,0,2,4,15,3.1653938,2,0,2011-04-11
73,74,127.0,0,1,2,4,15,3.1653938,2,0,2011-04-12
74,75,102.0,0,2,2,4,15,3.1653938,1,0,2011-04-13
75,76,147.0,0,3,2,4,15,3.1653938,1,0,2011-04-14
76,77,130.0,0,4,3,4,15,3.1653938,2,0,2011-04-15
77,78,123.0,1,5,3,4,15,3.160694,0,0,2011-04-16
