,d,sales,tm_w_end,tm_dw,tm_wm,tm_m,tm_w,sell_price,snap_count,is_event,date
0,1,22.0,1,5,5,1,4,2.6330314,0,0,2011-01-29
1,2,14.0,1,6,5,1,4,2.6330314,0,0,2011-01-30
2,3,20.0,0,0,5,1,5,2.6330314,0,0,2011-01-31
3,4,11.0,0,1,1,2,5,2.6330314,2,0,2011-02-01
4,5,4.0,0,2,1,2,5,2.6330314,2,0,2011-02-02
5,6,8.0,0,3,1,2,5,2.6330314,3,0,2011-02-03
6,7,3.0,0,4,1,2,5,2.6330314,1,0,2011-02-04
7,8,13.0,1,5,1,2,5,2.7913086,3,0,2011-02-05
8,9,4.0,1,6,1,2,5,2.7913086,3,1,2011-02-06
9,10,21.0,0,0,1,2,6,2.7913086,2,0,2011-02-07
10,11,8.0,0,1,2,2,6,2.7913086,2,0,2011-02-08
11,12,15.0,0,2,2,2,6,2.7913086,3,0,2011-02-09
12,13,8.0,0,3,2,2,6,2.7913086,1,0,2011-02-10
13,14,15.0,0,4,2,2,6,2.7913086,2,0,2011-02-11
14,15,13.0,1,5,2,2,6,2.8449707,2,0,2011-02-12
15,16,7.0,1,6,2,2,6,2.8449707,1,0,2011-02-13
16,17,12.0,0,0,2,2,7,2.8449707,1,1,2011-02-14
17,18,5.0,0,1,3,2,7,2.8449707,2,0,2011-02-15
18,19,25.0,0,2,3,2,7,2.8449707,0,0,2011-02-16
19,20,14.0,0,3,3,2,7,2.8449707,0,0,2011-02-17
20,21,10.0,0,4,3,2,7,2.8449707,0,0,2011-02-18
21,22,10.0,1,5,3,2,7,2.8348835,0,0,2011-02-19
22,23,7.0,1,6,3,2,7,2.8348835,0,0,2011-02-20
23,24,10.0,0,0,3,2,8,2.8348835,0,1,2011-02-21
24,25,22.0,0,1,4,2,8,2.8348835,0,0,2011-02-22
25,26,10.0,0,2,4,2,8,2.8348835,0,0,2011-02-23
26,27,30.0,0,3,4,2,8,2.8348835,0,0,2011-02-24
27,28,22.0,0,4,4,2,8,2.8348835,0,0,2011-02-25
28,29,31.0,1,5,4,2,8,2.8229218,0,0,2011-02-26
29,30,24.0,1,6,4,2,8,2.8229218,0,0,2011-02-27
30,31,17.0,0,0,4,2,9,2.8229218,0,0,2011-02-28
31,32,18.0,0,1,1,3,9,2.8229218,2,0,2011-03-01
32,33,28.0,0,2,1,3,9,2.8229218,2,0,2011-03-02
33,34,20.0,0,3,1,3,9,2.8229218,3,0,2011-03-03
34,35,18.0,0,4,1,3,9,2.8229218,1,0,2011-03-04
35,36,34.0,1,5,1,3,9,2.8229218,3,0,2011-03-05
36,37,32.0,1,6,1,3,9,2.8229218,3,0,2011-03-06
37,38,11.0,0,0,1,3,10,2.8229218,2,0,2011-03-07
38,39,25.0,0,1,2,3,10,2.8229218,2,0,2011-03-08
39,40,24.0,0,2,2,3,10,2.8229218,3,1,2011-03-09
40,41,16.0,0,3,2,3,10,2.8229218,1,0,2011-03-10
41,42,15.0,0,4,2,3,10,2.8229218,2,0,2011-03-11
42,43,17.0,1,5,2,3,10,2.8500977,2,0,2011-03-12
43,44,23.0,1,6,2,3,10,2.8500977,1,0,2011-03-13
44,45,18.0,0,0,2,3,11,2.8500977,1,0,2011-03-14
45,46,23.0,0,1,3,3,11,2.8500977,2,0,2011-03-15
46,47,11.0,0,2,3,3,11,2.8500977,0,1,2011-03-16
47,48,21.0,0,3,3,3,11,2.8500977,0,1,2011-03-17
48,49,13.0,0,4,3,3,11,2.8500977,0,0,2011-03-18
49,50,21.0,1,5,3,3,11,2.8593605,0,0,2011-03-19
50,51,21.0,1,6,3,3,11,2.8593605,0,1,2011-03-20
51,52,18.0,0,0,3,3,12,2.8593605,0,0,2011-03-21
52,53,12.0,0,1,4,3,12,2.8593605,0,0,2011-03-22
53,54,22.0,0,2,4,3,12,2.8593605,0,0,2011-03-23
54,55,25.0,0,3,4,3,12,2.8593605,0,0,2011-03-24
55,56,19.0,0,4,4,3,12,2.8593605,0,0,2011-03-25
56,57,26.0,1,5,4,3,12,2.8565745,0,0,2011-03-26
57,58,16.0,1,6,4,3,12,2.8565745,0,0,2011-03-27
58,59,15.0,0,0,4,3,13,2.8565745,0,0,2011-03-28
59,60,17.0,0,1,5,3,13,2.8565745,0,0,2011-03-29
60,61,17.0,0,2,5,3,13,2.8565745,0,0,2011-03-30
61,62,26.0,0,3,5,3,13,2.8565745,0,0,2011-03-31
62,63,16.0,0,4,1,4,13,2.8565745,2,0,2011-04-01
63,64,31.0,1,5,1,4,13,2.9161713,2,0,2011-04-02
64,65,23.0,1,6,1,4,13,2.9161713,3,0,2011-04-03
65,66,30.0,0,0,1,4,14,2.9161713,1,0,2011-04-04
66,67,9.0,0,1,1,4,14,2.9161713,3,0,2011-04-05
67,68,12.0,0,2,1,4,14,2.9161713,3,0,2011-04-06
68,69,15.0,0,3,1,4,14,2.9161713,2,0,2011-04-07
69,70,19.0,0,4,2,4,14,2.9161713,2,0,2011-04-08
70,71,28.0,1,5,2,4,14,2.9383788,3,0,2011-04-09
71,72,16.0,1,6,2,4,14,2.9383788,1,0,2011-04-10
72,73,28.0,0,0,2,4,15,2.9383788,2,0,2011-04-11
73,74,14.0,0,1,2,4,15,2.9383788,2,0,2011-04-12
74,75,14.0,0,2,2,4,15,2.9383788,1,0,2011-04-13
75,76,14.0,0,3,2,4,15,2.9383788,1,0,2011-04-14
76,77,13.0,0,4,3,4,15,2.9383788,2,0,2011-04-15
77,78,21.0,1,5,3,4,15,2.9323053,0,0,2011-04-16
78,79,24.0,1,6,3,4,15,2.9323053,0,0,2011-04-17
79,80,14.0,0,0,3,4,16,2.9323053,0,0,2011-04-18
80,81,25.0,0,1,3,4,16,2.9323053,0,0,2011-04-19
81,82,37.0,0,2,3,4,16,2.9323053,0,0,2011-04-20
82,83,11.0,0,3,3,4,16,2.9323053,0,0,2011-04-21
83,84,27.0,0,4,4,4,16,2.9323053,0,0,2011-04-22
84,85,18.0,1,5,4,4,16,2.9122698,0,0,2011-04-23
85,86,29.0,1,6,4,4,16,2.9122698,0,2,2011-04-24
86,87,20.0,0,0,4,4,17,2.9122698,0,0,2011-04-25
87,88,44.0,0,1,4,4,17,2.9122698,0,1,2011-04-26
88,89,14.0,0,2,4,4,17,2.9122698,0,0,2011-04-27
89,90,17.0,0,3,4,4,17,2.9122698,0,0,2011-04-28
90,91,24.0,0,4,5,4,17,2.9122698,0,0,2011-04-29
91,92,38.0,1,5,5,4,17,2.8995328,0,0,2011-04-30
92,93,25.0,1,6,1,5,17,2.8995328,2,0,2011-05-01
93,94,8.0,0,0,1,5,18,2.8995328,2,0,2011-05-02
94,95,16.0,0,1,1,5,18,2.8995328,3,0,2011-05-03
95,96,28.0,0,2,1,5,18,2.8995328,1,0,2011-05-04
96,97,13.0,0,3,1,5,18,2.8995328,3,1,2011-05-05
97,98,19.0,0,4,1,5,18,2.8995328,3,0,2011-05-06
98,99,32.0,1,5,1,5,18,2.8995328,2,0,2011-05-07
99,100,19.0,1,6,2,5,18,2.8995328,2,1,2011-05-08
100,101,11.0,0,0,2,5,19,2.8995328,3,0,2011-05-09
101,102,22.0,0,1,2,5,19,2.8995328,1,0,2011-05-10
102,103,16.0,0,2,2,5,19,2.8995328,2,0,2011-05-11
103,104,32.0,0,3,2,5,19,2.8995328,2,0,2011-05-12
104,105,30.0,0,4,2,5,19,2.8995328,1,0,2011-05-13
105,106,15.0,1,5,2,5,19,2.892776,1,0,2011-05-14
106,107,23.0,1,6,3,5,19,2.892776,2,0,2011-05-15
107,108,22.0,0,0,3,5,20,2.892776,0,0,2011-05-16
108,109,19.0,0,1,3,5,20,2.892776,0,0,2011-05-17
109,110,19.0,0,2,3,5,20,2.892776,0,0,2011-05-18
110,111,15.0,0,3,3,5,20,2.892776,0,0,2011-05-19
111,112,7.0,0,4,3,5,20,2.892776,0,0,2011-05-20
112,113,25.0,1,5,3,5,20,2.8331826,0,0,2011-05-21
113,114,25.0,1,6,4,5,20,2.8331826,0,0,2011-05-22
114,115,18.0,0,0,4,5,21,2.8331826,0,0,2011-05-23
115,116,11.0,0,1,4,5,21,2.8331826,0,0,2011-05-24
116,117,14.0,0,2,4,5,21,2.8331826,0,0,2011-05-25
117,118,14.0,0,3,4,5,21,2.8331826,0,0,2011-05-26
118,119,30.0,0,4,4,5,21,2.8331826,0,0,2011-05-27
119,120,38.0,1,5,4,5,21,2.8331826,0,0,2011-05-28
120,121,11.0,1,6,5,5,21,2.8331826,0,0,2011-05-29
121,122,25.0,0,0,5,5,22,2.8331826,0,1,2011-05-30
122,123,14.0,0,1,5,5,22,2.8331826,0,1,2011-05-31
123,124,9.0,0,2,1,6,22,2.8331826,2,0,2011-06-01
124,125,20.0,0,3,1,6,22,2.8331826,2,0,2011-06-02
125,126,18.0,0,4,1,6,22,2.8331826,3,0,2011-06-03
126,127,29.0,1,5,1,6,22,2.8210218,1,0,2011-06-04
127,128,23.0,1,6,1,6,22,2.8210218,3,0,2011-06-05
128,129,15.0,0,0,1,6,23,2.8210218,3,0,2011-06-06
129,130,32.0,0,1,1,6,23,2.8210218,2,0,2011-06-07
