,d,sales,tm_w_end,tm_dw,tm_wm,tm_m,tm_w,sell_price,snap_count,is_event,date
0,1,353.0,1,5,5,1,4,5.132471,0,0,2011-01-29
1,2,268.0,1,6,5,1,4,5.132471,0,0,2011-01-30
2,3,250.0,0,0,5,1,5,5.132471,0,0,2011-01-31
3,4,305.0,0,1,1,2,5,5.132471,2,0,2011-02-01
4,5,118.0,0,2,1,2,5,5.132471,2,0,2011-02-02
5,6,259.0,0,3,1,2,5,5.132471,3,0,2011-02-03
6,7,318.0,0,4,1,2,5,5.132471,1,0,2011-02-04
7,8,305.0,1,5,1,2,5,5.1819515,3,0,2011-02-05
8,9,213.0,1,6,1,2,5,5.1819515,3,1,2011-02-06
9,10,290.0,0,0,1,2,6,5.1819515,2,0,2011-02-07
10,11,215.0,0,1,2,2,6,5.1819515,2,0,2011-02-08
11,12,264.0,0,2,2,2,6,5.1819515,3,0,2011-02-09
12,13,248.0,0,3,2,2,6,5.1819515,1,0,2011-02-10
13,14,292.0,0,4,2,2,6,5.1819515,2,0,2011-02-11
14,15,337.0,1,5,2,2,6,5.129409,2,0,2011-02-12
15,16,317.0,1,6,2,2,6,5.129409,1,0,2011-02-13
16,17,244.0,0,0,2,2,7,5.129409,1,1,2011-02-14
17,18,278.0,0,1,3,2,7,5.129409,2,0,2011-02-15
18,19,244.0,0,2,3,2,7,5.129409,0,0,2011-02-16
19,20,297.0,0,3,3,2,7,5.129409,0,0,2011-02-17
20,21,324.0,0,4,3,2,7,5.129409,0,0,2011-02-18
21,22,369.0,1,5,3,2,7,5.1350594,0,0,2011-02-19
22,23,312.0,1,6,3,2,7,5.1350594,0,0,2011-02-20
23,24,216.0,0,0,3,2,8,5.1350594,0,1,2011-02-21
24,25,173.0,0,1,4,2,8,5.1350594,0,0,2011-02-22
25,26,250.0,0,2,4,2,8,5.1350594,0,0,2011-02-23
26,27,278.0,0,3,4,2,8,5.1350594,0,0,2011-02-24
27,28,287.0,0,4,4,2,8,5.1350594,0,0,2011-02-25
28,29,386.0,1,5,4,2,8,5.17894,0,0,2011-02-26
29,30,271.0,1,6,4,2,8,5.17894,0,0,2011-02-27
30,31,297.0,0,0,4,2,9,5.17894,0,0,2011-02-28
31,32,321.0,0,1,1,3,9,5.17894,2,0,2011-03-01
32,33,306.0,0,2,1,3,9,5.17894,2,0,2011-03-02
33,34,300.0,0,3,1,3,9,5.17894,3,0,2011-03-03
34,35,292.0,0,4,1,3,9,5.17894,1,0,2011-03-04
35,36,395.0,1,5,1,3,9,5.134832,3,0,2011-03-05
36,37,281.0,1,6,1,3,9,5.134832,3,0,2011-03-06
37,38,293.0,0,0,1,3,10,5.134832,2,0,2011-03-07
38,39,246.0,0,1,2,3,10,5.134832,2,0,2011-03-08
39,40,170.0,0,2,2,3,10,5.134832,3,1,2011-03-09
40,41,230.0,0,3,2,3,10,5.134832,1,0,2011-03-10
41,42,271.0,0,4,2,3,10,5.134832,2,0,2011-03-11
42,43,431.0,1,5,2,3,10,5.1156335,2,0,2011-03-12
43,44,309.0,1,6,2,3,10,5.1156335,1,0,2011-03-13
44,45,298.0,0,0,2,3,11,5.1156335,1,0,2011-03-14
45,46,288.0,0,1,3,3,11,5.1156335,2,0,2011-03-15
46,47,283.0,0,2,3,3,11,5.1156335,0,1,2011-03-16
47,48,256.0,0,3,3,3,11,5.1156335,0,1,2011-03-17
48,49,374.0,0,4,3,3,11,5.1156335,0,0,2011-03-18
49,50,434.0,1,5,3,3,11,5.1293764,0,0,2011-03-19
50,51,270.0,1,6,3,3,11,5.1293764,0,1,2011-03-20
51,52,259.0,0,0,3,3,12,5.1293764,0,0,2011-03-21
52,53,236.0,0,1,4,3,12,5.1293764,0,0,2011-03-22
53,54,262.0,0,2,4,3,12,5.1293764,0,0,2011-03-23
54,55,242.0,0,3,4,3,12,5.1293764,0,0,2011-03-24
55,56,291.0,0,4,4,3,12,5.1293764,0,0,2011-03-25
56,57,355.0,1,5,4,3,12,5.108973,0,0,2011-03-26
57,58,288.0,1,6,4,3,12,5.108973,0,0,2011-03-27
58,59,273.0,0,0,4,3,13,5.108973,0,0,2011-03-28
59,60,290.0,0,1,5,3,13,5.108973,0,0,2011-03-29
60,61,248.0,0,2,5,3,13,5.108973,0,0,2011-03-30
61,62,279.0,0,3,5,3,13,5.108973,0,0,2011-03-31
62,63,479.0,0,4,1,4,13,5.108973,2,0,2011-04-01
63,64,456.0,1,5,1,4,13,5.150869,2,0,2011-04-02
64,65,318.0,1,6,1,4,13,5.150869,3,0,2011-04-03
65,66,269.0,0,0,1,4,14,5.150869,1,0,2011-04-04
66,67,251.0,0,1,1,4,14,5.150869,3,0,2011-04-05
67,68,165.0,0,2,1,4,14,5.150869,3,0,2011-04-06
68,69,253.0,0,3,1,4,14,5.150869,2,0,2011-04-07
69,70,232.0,0,4,2,4,14,5.150869,2,0,2011-04-08
70,71,297.0,1,5,2,4,14,5.126155,3,0,2011-04-09
71,72,216.0,1,6,2,4,14,5.126155,1,0,2011-04-10
72,73,237.0,0,0,2,4,15,5.126155,2,0,2011-04-11
73,74,228.0,0,1,2,4,15,5.126155,2,0,2011-04-12
74,75,200.0,0,2,2,4,15,5.126155,1,0,2011-04-13
75,76,233.0,0,3,2,4,15,5.126155,1,0,2011-04-14
76,77,244.0,0,4,3,4,15,5.126155,2,0,2011-04-15
77,78,319.0,1,5,3,4,15,5.100487,0,0,2011-04-16
78,79,252.0,1,6,3,4,15,5.100487,0,0,2011-04-17
79,80,218.0,0,0,3,4,16,5.100487,0,0,2011-04-18
80,81,220.0,0,1,3,4,16,5.100487,0,0,2011-04-19
81,82,230.0,0,2,3,4,16,5.100487,0,0,2011-04-20
82,83,212.0,0,3,3,4,16,5.100487,0,0,2011-04-21
83,84,292.0,0,4,4,4,16,5.100487,0,0,2011-04-22
84,85,275.0,1,5,4,4,16,5.098214,0,0,2011-04-23
85,86,131.0,1,6,4,4,16,5.098214,0,2,2011-04-24
86,87,255.0,0,0,4,4,17,5.098214,0,0,2011-04-25
87,88,227.0,0,1,4,4,17,5.098214,0,1,2011-04-26
88,89,282.0,0,2,4,4,17,5.098214,0,0,2011-04-27
89,90,281.0,0,3,4,4,17,5.098214,0,0,2011-04-28
90,91,439.0,0,4,5,4,17,5.098214,0,0,2011-04-29
91,92,454.0,1,5,5,4,17,5.088525,0,0,2011-04-30
92,93,343.0,1,6,1,5,17,5.088525,2,0,2011-05-01
93,94,296.0,0,0,1,5,18,5.088525,2,0,2011-05-02
94,95,291.0,0,1,1,5,18,5.088525,3,0,2011-05-03
95,96,280.0,0,2,1,5,18,5.088525,1,0,2011-05-04
96,97,246.0,0,3,1,5,18,5.088525,3,1,2011-05-05
97,98,201.0,0,4,1,5,18,5.088525,3,0,2011-05-06
98,99,252.0,1,5,1,5,18,5.0890226,2,0,2011-05-07
99,100,171.0,1,6,2,5,18,5.0890226,2,1,2011-05-08
100,101,190.0,0,0,2,5,19,5.0890226,3,0,2011-05-09
101,102,313.0,0,1,2,5,19,5.0890226,1,0,2011-05-10
