,d,sales,tm_w_end,tm_dw,tm_wm,tm_m,tm_w,sell_price,snap_count,is_event,date
0,1,2293.0,1,5,5,1,4,2.6065273,0,0,2011-01-29
1,2,2383.0,1,6,5,1,4,2.6065273,0,0,2011-01-30
2,3,1841.0,0,0,5,1,5,2.6065273,0,0,2011-01-31
3,4,1965.0,0,1,1,2,5,2.6065273,2,0,2011-02-01
4,5,1427.0,0,2,1,2,5,2.6065273,2,0,2011-02-02
5,6,2760.0,0,3,1,2,5,2.6065273,3,0,2011-02-03
6,7,2727.0,0,4,1,2,5,2.6065273,1,0,2011-02-04
7,8,3786.0,1,5,1,2,5,2.6494706,3,0,2011-02-05
8,9,3179.0,1,6,1,2,5,2.6494706,3,1,2011-02-06
9,10,1924.0,0,0,1,2,6,2.6494706,2,0,2011-02-07
10,11,1870.0,0,1,2,2,6,2.6494706,2,0,2011-02-08
11,12,1860.0,0,2,2,2,6,2.6494706,3,0,2011-02-09
12,13,1841.0,0,3,2,2,6,2.6494706,1,0,2011-02-10
13,14,2129.0,0,4,2,2,6,2.6494706,2,0,2011-02-11
14,15,2792.0,1,5,2,2,6,2.6460557,2,0,2011-02-12
15,16,2445.0,1,6,2,2,6,2.6460557,1,0,2011-02-13
16,17,1544.0,0,0,2,2,7,2.6460557,1,1,2011-02-14
17,18,2191.0,0,1,3,2,7,2.6460557,2,0,2011-02-15
18,19,1578.0,0,2,3,2,7,2.6460557,0,0,2011-02-16
19,20,1532.0,0,3,3,2,7,2.6460557,0,0,2011-02-17
20,21,1760.0,0,4,3,2,7,2.6460557,0,0,2011-02-18
21,22,2156.0,1,5,3,2,7,2.65171,0,0,2011-02-19
22,23,1661.0,1,6,3,2,7,2.65171,0,0,2011-02-20
23,24,1291.0,0,0,3,2,8,2.65171,0,1,2011-02-21
24,25,1145.0,0,1,4,2,8,2.65171,0,0,2011-02-22
25,26,1571.0,0,2,4,2,8,2.65171,0,0,2011-02-23
26,27,1403.0,0,3,4,2,8,2.65171,0,0,2011-02-24
27,28,1700.0,0,4,4,2,8,2.65171,0,0,2011-02-25
28,29,1915.0,1,5,4,2,8,2.6420147,0,0,2011-02-26
29,30,2074.0,1,6,4,2,8,2.6420147,0,0,2011-02-27
30,31,1487.0,0,0,4,2,9,2.6420147,0,0,2011-02-28
31,32,1583.0,0,1,1,3,9,2.6420147,2,0,2011-03-01
32,33,1881.0,0,2,1,3,9,2.6420147,2,0,2011-03-02
33,34,2144.0,0,3,1,3,9,2.6420147,3,0,2011-03-03
34,35,1855.0,0,4,1,3,9,2.6420147,1,0,2011-03-04
35,36,2546.0,1,5,1,3,9,2.6471133,3,0,2011-03-05
36,37,2561.0,1,6,1,3,9,2.6471133,3,0,2011-03-06
37,38,1558.0,0,0,1,3,10,2.6471133,2,0,2011-03-07
38,39,1639.0,0,1,2,3,10,2.6471133,2,0,2011-03-08
39,40,1755.0,0,2,2,3,10,2.6471133,3,1,2011-03-09
40,41,1871.0,0,3,2,3,10,2.6471133,1,0,2011-03-10
41,42,1985.0,0,4,2,3,10,2.6471133,2,0,2011-03-11
42,43,2425.0,1,5,2,3,10,2.6551797,2,0,2011-03-12
43,44,2019.0,1,6,2,3,10,2.6551797,1,0,2011-03-13
44,45,1838.0,0,0,2,3,11,2.6551797,1,0,2011-03-14
45,46,1979.0,0,1,3,3,11,2.6551797,2,0,2011-03-15
46,47,1811.0,0,2,3,3,11,2.6551797,0,1,2011-03-16
47,48,1542.0,0,3,3,3,11,2.6551797,0,1,2011-03-17
48,49,1617.0,0,4,3,3,11,2.6551797,0,0,2011-03-18
49,50,2077.0,1,5,3,3,11,2.6568592,0,0,2011-03-19
50,51,1866.0,1,6,3,3,11,2.6568592,0,1,2011-03-20
51,52,1482.0,0,0,3,3,12,2.6568592,0,0,2011-03-21
52,53,1247.0,0,1,4,3,12,2.6568592,0,0,2011-03-22
53,54,1089.0,0,2,4,3,12,2.6568592,0,0,2011-03-23
54,55,1294.0,0,3,4,3,12,2.6568592,0,0,2011-03-24
55,56,1527.0,0,4,4,3,12,2.6568592,0,0,2011-03-25
56,57,1861.0,1,5,4,3,12,2.6836903,0,0,2011-03-26
57,58,1826.0,1,6,4,3,12,2.6836903,0,0,2011-03-27
58,59,1359.0,0,0,4,3,13,2.6836903,0,0,2011-03-28
59,60,1336.0,0,1,5,3,13,2.6836903,0,0,2011-03-29
60,61,986.0,0,2,5,3,13,2.6836903,0,0,2011-03-30
61,62,1188.0,0,3,5,3,13,2.6836903,0,0,2011-03-31
62,63,1710.0,0,4,1,4,13,2.6836903,2,0,2011-04-01
63,64,2401.0,1,5,1,4,13,2.6986177,2,0,2011-04-02
64,65,2231.0,1,6,1,4,13,2.6986177,3,0,2011-04-03
65,66,1499.0,0,0,1,4,14,2.6986177,1,0,2011-04-04
66,67,1827.0,0,1,1,4,14,2.6986177,3,0,2011-04-05
67,68,1636.0,0,2,1,4,14,2.6986177,3,0,2011-04-06
68,69,1267.0,0,3,1,4,14,2.6986177,2,0,2011-04-07
69,70,1749.0,0,4,2,4,14,2.6986177,2,0,2011-04-08
70,71,2364.0,1,5,2,4,14,2.700646,3,0,2011-04-09
71,72,2082.0,1,6,2,4,14,2.700646,1,0,2011-04-10
72,73,1787.0,0,0,2,4,15,2.700646,2,0,2011-04-11
73,74,1981.0,0,1,2,4,15,2.700646,2,0,2011-04-12
74,75,1445.0,0,2,2,4,15,2.700646,1,0,2011-04-13
75,76,1726.0,0,3,2,4,15,2.700646,1,0,2011-04-14
