,d,sales,tm_w_end,tm_dw,tm_wm,tm_m,tm_w,sell_price,snap_count,is_event,date
0,1,1686.0,1,5,5,1,4,2.6864018,0,0,2011-01-29
1,2,1661.0,1,6,5,1,4,2.6864018,0,0,2011-01-30
2,3,1189.0,0,0,5,1,5,2.6864018,0,0,2011-01-31
3,4,1137.0,0,1,1,2,5,2.6864018,2,0,2011-02-01
4,5,954.0,0,2,1,2,5,2.6864018,2,0,2011-02-02
5,6,1598.0,0,3,1,2,5,2.6864018,3,0,2011-02-03
6,7,1107.0,0,4,1,2,5,2.6864018,1,0,2011-02-04
7,8,1680.0,1,5,1,2,5,2.6712928,3,0,2011-02-05
8,9,1660.0,1,6,1,2,5,2.6712928,3,1,2011-02-06
9,10,1263.0,0,0,1,2,6,2.6712928,2,0,2011-02-07
10,11,1042.0,0,1,2,2,6,2.6712928,2,0,2011-02-08
11,12,1011.0,0,2,2,2,6,2.6712928,3,0,2011-02-09
12,13,860.0,0,3,2,2,6,2.6712928,1,0,2011-02-10
13,14,1063.0,0,4,2,2,6,2.6712928,2,0,2011-02-11
14,15,1813.0,1,5,2,2,6,2.7076812,2,0,2011-02-12
15,16,1964.0,1,6,2,2,6,2.7076812,1,0,2011-02-13
16,17,1204.0,0,0,2,2,7,2.7076812,1,1,2011-02-14
17,18,1237.0,0,1,3,2,7,2.7076812,2,0,2011-02-15
18,19,1106.0,0,2,3,2,7,2.7076812,0,0,2011-02-16
19,20,1184.0,0,3,3,2,7,2.7076812,0,0,2011-02-17
20,21,1184.0,0,4,3,2,7,2.7076812,0,0,2011-02-18
21,22,1541.0,1,5,3,2,7,2.693427,0,0,2011-02-19
22,23,1676.0,1,6,3,2,7,2.693427,0,0,2011-02-20
23,24,1216.0,0,0,3,2,8,2.693427,0,1,2011-02-21
24,25,1059.0,0,1,4,2,8,2.693427,0,0,2011-02-22
25,26,958.0,0,2,4,2,8,2.693427,0,0,2011-02-23
26,27,1013.0,0,3,4,2,8,2.693427,0,0,2011-02-24
27,28,1036.0,0,4,4,2,8,2.693427,0,0,2011-02-25
28,29,1404.0,1,5,4,2,8,2.6902502,0,0,2011-02-26
29,30,1622.0,1,6,4,2,8,2.6902502,0,0,2011-02-27
30,31,1110.0,0,0,4,2,9,2.6902502,0,0,2011-02-28
31,32,1147.0,0,1,1,3,9,2.6902502,2,0,2011-03-01
32,33,1033.0,0,2,1,3,9,2.6902502,2,0,2011-03-02
33,34,1056.0,0,3,1,3,9,2.6902502,3,0,2011-03-03
34,35,1207.0,0,4,1,3,9,2.6902502,1,0,2011-03-04
35,36,1591.0,1,5,1,3,9,2.6956851,3,0,2011-03-05
36,37,1686.0,1,6,1,3,9,2.6956851,3,0,2011-03-06
37,38,1368.0,0,0,1,3,10,2.6956851,2,0,2011-03-07
38,39,1081.0,0,1,2,3,10,2.6956851,2,0,2011-03-08
39,40,1070.0,0,2,2,3,10,2.6956851,3,1,2011-03-09
40,41,902.0,0,3,2,3,10,2.6956851,1,0,2011-03-10
41,42,1141.0,0,4,2,3,10,2.6956851,2,0,2011-03-11
42,43,1517.0,1,5,2,3,10,2.70713,2,0,2011-03-12
43,44,1513.0,1,6,2,3,10,2.70713,1,0,2011-03-13
44,45,1174.0,0,0,2,3,11,2.70713,1,0,2011-03-14
45,46,1213.0,0,1,3,3,11,2.70713,2,0,2011-03-15
46,47,1063.0,0,2,3,3,11,2.70713,0,1,2011-03-16
47,48,1131.0,0,3,3,3,11,2.70713,0,1,2011-03-17
48,49,1152.0,0,4,3,3,11,2.70713,0,0,2011-03-18
49,50,1313.0,1,5,3,3,11,2.7049458,0,0,2011-03-19
50,51,1518.0,1,6,3,3,11,2.7049458,0,1,2011-03-20
51,52,1121.0,0,0,3,3,12,2.7049458,0,0,2011-03-21
52,53,1074.0,0,1,4,3,12,2.7049458,0,0,2011-03-22
53,54,1173.0,0,2,4,3,12,2.7049458,0,0,2011-03-23
54,55,966.0,0,3,4,3,12,2.7049458,0,0,2011-03-24
55,56,973.0,0,4,4,3,12,2.7049458,0,0,2011-03-25
56,57,1379.0,1,5,4,3,12,2.7170997,0,0,2011-03-26
57,58,1602.0,1,6,4,3,12,2.7170997,0,0,2011-03-27
58,59,1017.0,0,0,4,3,13,2.7170997,0,0,2011-03-28
59,60,885.0,0,1,5,3,13,2.7170997,0,0,2011-03-29
60,61,857.0,0,2,5,3,13,2.7170997,0,0,2011-03-30
61,62,976.0,0,3,5,3,13,2.7170997,0,0,2011-03-31
62,63,1222.0,0,4,1,4,13,2.7170997,2,0,2011-04-01
63,64,1495.0,1,5,1,4,13,2.7533464,2,0,2011-04-02
64,65,1603.0,1,6,1,4,13,2.7533464,3,0,2011-04-03
65,66,1091.0,0,0,1,4,14,2.7533464,1,0,2011-04-04
66,67,1060.0,0,1,1,4,14,2.7533464,3,0,2011-04-05
67,68,1066.0,0,2,1,4,14,2.7533464,3,0,2011-04-06
68,69,1143.0,0,3,1,4,14,2.7533464,2,0,2011-04-07
69,70,1210.0,0,4,2,4,14,2.7533464,2,0,2011-04-08
70,71,1526.0,1,5,2,4,14,2.777922,3,0,2011-04-09
71,72,1413.0,1,6,2,4,14,2.777922,1,0,2011-04-10
72,73,1252.0,0,0,2,4,15,2.777922,2,0,2011-04-11
73,74,1208.0,0,1,2,4,15,2.777922,2,0,2011-04-12
74,75,1197.0,0,2,2,4,15,2.777922,1,0,2011-04-13
75,76,988.0,0,3,2,4,15,2.777922,1,0,2011-04-14
76,77,1289.0,0,4,3,4,15,2.777922,2,0,2011-04-15
77,78,1512.0,1,5,3,4,15,2.779821,0,0,2011-04-16
78,79,1523.0,1,6,3,4,15,2.779821,0,0,2011-04-17
79,80,1135.0,0,0,3,4,16,2.779821,0,0,2011-04-18
80,81,993.0,0,1,3,4,16,2.779821,0,0,2011-04-19
81,82,1029.0,0,2,3,4,16,2.779821,0,0,2011-04-20
82,83,907.0,0,3,3,4,16,2.779821,0,0,2011-04-21
83,84,1375.0,0,4,4,4,16,2.779821,0,0,2011-04-22
84,85,1724.0,1,5,4,4,16,2.7775342,0,0,2011-04-23
85,86,1262.0,1,6,4,4,16,2.7775342,0,2,2011-04-24
86,87,947.0,0,0,4,4,17,2.7775342,0,0,2011-04-25
87,88,848.0,0,1,4,4,17,2.7775342,0,1,2011-04-26
88,89,775.0,0,2,4,4,17,2.7775342,0,0,2011-04-27
89,90,877.0,0,3,4,4,17,2.7775342,0,0,2011-04-28
90,91,907.0,0,4,5,4,17,2.7775342,0,0,2011-04-29
91,92,1150.0,1,5,5,4,17,2.779372,0,0,2011-04-30
92,93,1387.0,1,6,1,5,17,2.779372,2,0,2011-05-01
93,94,853.0,0,0,1,5,18,2.779372,2,0,2011-05-02
94,95,1036.0,0,1,1,5,18,2.779372,3,0,2011-05-03
95,96,807.0,0,2,1,5,18,2.779372,1,0,2011-05-04
96,97,970.0,0,3,1,5,18,2.779372,3,1,2011-05-05
97,98,1172.0,0,4,1,5,18,2.779372,3,0,2011-05-06
98,99,1440.0,1,5,1,5,18,2.7945945,2,0,2011-05-07
99,100,1234.0,1,6,2,5,18,2.7945945,2,1,2011-05-08
100,101,1152.0,0,0,2,5,19,2.7945945,3,0,2011-05-09
101,102,988.0,0,1,2,5,19,2.7945945,1,0,2011-05-10
102,103,1102.0,0,2,2,5,19,2.7945945,2,0,2011-05-11
103,104,989.0,0,3,2,5,19,2.7945945,2,0,2011-05-12
104,105,1380.0,0,4,2,5,19,2.7945945,1,0,2011-05-13
105,106,1307.0,1,5,2,5,19,2.7938175,1,0,2011-05-14
106,107,1663.0,1,6,3,5,19,2.7938175,2,0,2011-05-15
107,108,1089.0,0,0,3,5,20,2.7938175,0,0,2011-05-16
108,109,951.0,0,1,3,5,20,2.7938175,0,0,2011-05-17
109,110,861.0,0,2,3,5,20,2.7938175,0,0,2011-05-18
110,111,858.0,0,3,3,5,20,2.7938175,0,0,2011-05-19
111,112,1020.0,0,4,3,5,20,2.7938175,0,0,2011-05-20
112,113,1404.0,1,5,3,5,20,2.769709,0,0,2011-05-21
113,114,1440.0,1,6,4,5,20,2.769709,0,0,2011-05-22
114,115,1035.0,0,0,4,5,21,2.769709,0,0,2011-05-23
115,116,1085.0,0,1,4,5,21,2.769709,0,0,2011-05-24
116,117,988.0,0,2,4,5,21,2.769709,0,0,2011-05-25
117,118,1157.0,0,3,4,5,21,2.769709,0,0,2011-05-26
118,119,1093.0,0,4,4,5,21,2.769709,0,0,2011-05-27
119,120,1567.0,1,5,4,5,21,2.78234,0,0,2011-05-28
120,121,1307.0,1,6,5,5,21,2.78234,0,0,2011-05-29
121,122,1329.0,0,0,5,5,22,2.78234,0,1,2011-05-30
122,123,1054.0,0,1,5,5,22,2.78234,0,1,2011-05-31
123,124,1275.0,0,2,1,6,22,2.78234,2,0,2011-06-01
124,125,1127.0,0,3,1,6,22,2.78234,2,0,2011-06-02
125,126,1461.0,0,4,1,6,22,2.78234,3,0,2011-06-03
