cat,duration
CA_1_HOBBIES_1,23.451786756515503
CA_1_HOBBIES_2,17.592658281326294
CA_1_HOUSEHOLD_1,21.286200046539307
CA_1_HOUSEHOLD_2,13.812237024307251
CA_1_FOODS_1,20.160743713378906
CA_1_FOODS_2,39.404375314712524
CA_1_FOODS_3,41.157930850982666
CA_2_HOBBIES_1,34.03725576400757
CA_2_HOBBIES_2,23.22083878517151
CA_2_HOUSEHOLD_1,25.64494228363037
CA_2_HOUSEHOLD_2,23.19725775718689
CA_2_FOODS_1,48.125712156295776
CA_2_FOODS_2,17.249118089675903
CA_2_FOODS_3,19.752931833267212
CA_3_HOBBIES_1,22.814495086669922
CA_3_HOBBIES_2,11.49890947341919
CA_3_HOUSEHOLD_1,20.66560935974121
CA_3_HOUSEHOLD_2,21.0833101272583
CA_3_FOODS_1,20.16133213043213
CA_3_FOODS_2,21.407742500305176
CA_3_FOODS_3,16.72915029525757
CA_4_HOBBIES_1,16.47371816635132
CA_4_HOBBIES_2,14.410877704620361
CA_4_HOUSEHOLD_1,21.210631370544434
CA_4_HOUSEHOLD_2,12.751343250274658
CA_4_FOODS_1,31.387089490890503
CA_4_FOODS_2,28.220454931259155
CA_4_FOODS_3,15.037885189056396
TX_1_HOBBIES_1,27.55658721923828
TX_1_HOBBIES_2,33.264914751052856
TX_1_HOUSEHOLD_1,33.88216829299927
TX_1_HOUSEHOLD_2,31.117313861846924
TX_1_FOODS_1,13.5822434425354
TX_1_FOODS_2,32.601381063461304
TX_1_FOODS_3,25.017353773117065
TX_2_HOBBIES_1,20.695226907730103
TX_2_HOBBIES_2,23.591397047042847
TX_2_HOUSEHOLD_1,37.76714086532593
TX_2_HOUSEHOLD_2,18.718655586242676
TX_2_FOODS_1,30.24247145652771
TX_2_FOODS_2,40.89917731285095
TX_2_FOODS_3,23.77353024482727
TX_3_HOBBIES_1,33.37965726852417
TX_3_HOBBIES_2,20.40825390815735
TX_3_HOUSEHOLD_1,21.88910698890686
TX_3_HOUSEHOLD_2,31.373730659484863
TX_3_FOODS_1,18.32880163192749
TX_3_FOODS_2,45.14403033256531
TX_3_FOODS_3,47.644633293151855
WI_1_HOBBIES_1,38.01653861999512
WI_1_HOBBIES_2,16.291383981704712
WI_1_HOUSEHOLD_1,31.520837545394897
WI_1_HOUSEHOLD_2,29.08856701850891
WI_1_FOODS_1,15.406997919082642
WI_1_FOODS_2,32.75650882720947
WI_1_FOODS_3,41.76925206184387
WI_2_HOBBIES_1,14.843353748321533
WI_2_HOBBIES_2,32.97704195976257
WI_2_HOUSEHOLD_1,29.5606689453125
WI_2_HOUSEHOLD_2,15.107591152191162
WI_2_FOODS_1,15.771294832229614
WI_2_FOODS_2,25.24796199798584
WI_2_FOODS_3,28.262619733810425
WI_3_HOBBIES_1,42.9463849067688
WI_3_HOBBIES_2,18.610162019729614
WI_3_HOUSEHOLD_1,50.37199783325195
WI_3_HOUSEHOLD_2,33.61832523345947
WI_3_FOODS_1,25.368911504745483
WI_3_FOODS_2,37.48798894882202
WI_3_FOODS_3,38.75147771835327
