cat,duration
CA_1_HOBBIES_1,14.055343389511108
CA_1_HOBBIES_2,11.27012014389038
CA_1_HOUSEHOLD_1,16.937596559524536
CA_1_HOUSEHOLD_2,29.317559003829956
CA_1_FOODS_1,16.8143367767334
CA_1_FOODS_2,16.008230924606323
CA_1_FOODS_3,18.745288610458374
CA_2_HOBBIES_1,21.152230262756348
CA_2_HOBBIES_2,15.700690746307373
CA_2_HOUSEHOLD_1,28.60353136062622
CA_2_HOUSEHOLD_2,28.202765226364136
CA_2_FOODS_1,10.895440578460693
CA_2_FOODS_2,9.273359298706055
CA_2_FOODS_3,39.550551652908325
CA_3_HOBBIES_1,21.678179264068604
CA_3_HOBBIES_2,7.801931858062744
CA_3_HOUSEHOLD_1,20.98223352432251
CA_3_HOUSEHOLD_2,21.950257778167725
CA_3_FOODS_1,18.66914701461792
CA_3_FOODS_2,28.441416263580322
CA_3_FOODS_3,21.2461519241333
CA_4_HOBBIES_1,16.46444344520569
CA_4_HOBBIES_2,20.8590087890625
CA_4_HOUSEHOLD_1,26.820225477218628
CA_4_HOUSEHOLD_2,12.977883577346802
CA_4_FOODS_1,10.783862590789795
CA_4_FOODS_2,26.757740020751953
CA_4_FOODS_3,22.86248207092285
TX_1_HOBBIES_1,21.989170789718628
TX_1_HOBBIES_2,19.762178659439087
TX_1_HOUSEHOLD_1,34.23480296134949
TX_1_HOUSEHOLD_2,23.97371816635132
TX_1_FOODS_1,32.569063901901245
TX_1_FOODS_2,44.03623986244202
TX_1_FOODS_3,18.84219264984131
TX_2_HOBBIES_1,35.873305320739746
TX_2_HOBBIES_2,18.080421447753906
TX_2_HOUSEHOLD_1,19.157649517059326
TX_2_HOUSEHOLD_2,27.662383317947388
TX_2_FOODS_1,25.360575914382935
TX_2_FOODS_2,28.245920658111572
TX_2_FOODS_3,23.614508390426636
TX_3_HOBBIES_1,23.532444953918457
TX_3_HOBBIES_2,18.02575159072876
TX_3_HOUSEHOLD_1,25.471694707870483
TX_3_HOUSEHOLD_2,37.576258420944214
TX_3_FOODS_1,12.093452453613281
TX_3_FOODS_2,29.771437883377075
TX_3_FOODS_3,34.25097870826721
WI_1_HOBBIES_1,36.81578993797302
WI_1_HOBBIES_2,21.391291618347168
WI_1_HOUSEHOLD_1,47.43918251991272
WI_1_HOUSEHOLD_2,28.970434427261353
WI_1_FOODS_1,20.450665950775146
WI_1_FOODS_2,46.50614666938782
WI_1_FOODS_3,56.82419800758362
WI_2_HOBBIES_1,18.366219758987427
WI_2_HOBBIES_2,34.85744595527649
WI_2_HOUSEHOLD_1,32.85455560684204
WI_2_HOUSEHOLD_2,31.68246030807495
WI_2_FOODS_1,23.106911182403564
WI_2_FOODS_2,38.511826515197754
WI_2_FOODS_3,39.195186138153076
WI_3_HOBBIES_1,32.27174353599548
WI_3_HOBBIES_2,35.31635808944702
WI_3_HOUSEHOLD_1,44.601577043533325
WI_3_HOUSEHOLD_2,38.58789420127869
WI_3_FOODS_1,25.632516384124756
WI_3_FOODS_2,54.96219515800476
WI_3_FOODS_3,64.02028179168701
