cat,duration
CA_1_HOBBIES_1,32.58458876609802
CA_1_HOBBIES_2,14.68088984489441
CA_1_HOUSEHOLD_1,23.275416374206543
CA_1_HOUSEHOLD_2,40.11001443862915
CA_1_FOODS_1,16.653342723846436
CA_1_FOODS_2,30.039981365203857
CA_1_FOODS_3,45.87227535247803
CA_2_HOBBIES_1,30.913150310516357
CA_2_HOBBIES_2,26.19688653945923
CA_2_HOUSEHOLD_1,38.20692801475525
CA_2_HOUSEHOLD_2,50.6761589050293
CA_2_FOODS_1,22.666571855545044
CA_2_FOODS_2,43.25916361808777
CA_2_FOODS_3,34.79300355911255
CA_3_HOBBIES_1,23.669581174850464
CA_3_HOBBIES_2,19.133666515350342
CA_3_HOUSEHOLD_1,36.59927821159363
CA_3_HOUSEHOLD_2,31.434576749801636
CA_3_FOODS_1,31.763057708740234
CA_3_FOODS_2,40.78827714920044
CA_3_FOODS_3,35.10642123222351
CA_4_HOBBIES_1,22.636654376983643
CA_4_HOBBIES_2,20.946460962295532
CA_4_HOUSEHOLD_1,36.081817388534546
CA_4_HOUSEHOLD_2,23.36381983757019
CA_4_FOODS_1,16.73653292655945
CA_4_FOODS_2,48.87798237800598
CA_4_FOODS_3,30.325618743896484
TX_1_HOBBIES_1,30.957788705825806
TX_1_HOBBIES_2,30.635679960250854
TX_1_HOUSEHOLD_1,28.192103624343872
TX_1_HOUSEHOLD_2,29.431140661239624
TX_1_FOODS_1,48.742101430892944
TX_1_FOODS_2,33.745360374450684
TX_1_FOODS_3,34.809011936187744
TX_2_HOBBIES_1,57.08928060531616
TX_2_HOBBIES_2,27.994484901428223
TX_2_HOUSEHOLD_1,79.6150336265564
TX_2_HOUSEHOLD_2,19.98747229576111
TX_2_FOODS_1,43.48198890686035
TX_2_FOODS_2,43.15888571739197
TX_2_FOODS_3,42.316123485565186
TX_3_HOBBIES_1,30.652156352996826
TX_3_HOBBIES_2,20.998648405075073
TX_3_HOUSEHOLD_1,36.533215045928955
TX_3_HOUSEHOLD_2,34.31787300109863
TX_3_FOODS_1,18.355502367019653
TX_3_FOODS_2,57.12704658508301
TX_3_FOODS_3,51.70506191253662
WI_1_HOBBIES_1,44.72383999824524
WI_1_HOBBIES_2,27.09761619567871
WI_1_HOUSEHOLD_1,44.54614043235779
WI_1_HOUSEHOLD_2,33.05389595031738
WI_1_FOODS_1,39.15947866439819
WI_1_FOODS_2,43.14498686790466
WI_1_FOODS_3,45.649760007858276
WI_2_HOBBIES_1,24.70453190803528
WI_2_HOBBIES_2,27.41996932029724
WI_2_HOUSEHOLD_1,55.09054136276245
WI_2_HOUSEHOLD_2,44.807159423828125
WI_2_FOODS_1,44.90609002113342
WI_2_FOODS_2,49.45736265182495
WI_2_FOODS_3,35.129958152770996
WI_3_HOBBIES_1,53.74559950828552
WI_3_HOBBIES_2,40.20113182067871
WI_3_HOUSEHOLD_1,46.68813419342041
WI_3_HOUSEHOLD_2,33.104859352111816
WI_3_FOODS_1,29.075459480285645
WI_3_FOODS_2,61.301565170288086
WI_3_FOODS_3,62.34428119659424
