cat,duration
CA_1_HOBBIES_1,8.352947235107422
CA_1_HOBBIES_2,9.555335998535156
CA_1_HOUSEHOLD_1,8.941026449203491
CA_1_HOUSEHOLD_2,19.594600915908813
CA_1_FOODS_1,7.260124444961548
CA_1_FOODS_2,13.148628950119019
CA_1_FOODS_3,12.864970445632935
CA_2_HOBBIES_1,10.150477409362793
CA_2_HOBBIES_2,7.416070461273193
CA_2_HOUSEHOLD_1,15.01653003692627
CA_2_HOUSEHOLD_2,9.73740291595459
CA_2_FOODS_1,9.085070133209229
CA_2_FOODS_2,7.528937578201294
CA_2_FOODS_3,17.393667459487915
CA_3_HOBBIES_1,8.570630073547363
CA_3_HOBBIES_2,10.73252558708191
CA_3_HOUSEHOLD_1,16.367755651474
CA_3_HOUSEHOLD_2,10.013099908828735
CA_3_FOODS_1,8.212901830673218
CA_3_FOODS_2,10.439676284790039
CA_3_FOODS_3,18.909632682800293
CA_4_HOBBIES_1,7.850687026977539
CA_4_HOBBIES_2,9.638973474502563
CA_4_HOUSEHOLD_1,7.672663927078247
CA_4_HOUSEHOLD_2,11.000160455703735
CA_4_FOODS_1,8.898771047592163
CA_4_FOODS_2,10.977600812911987
CA_4_FOODS_3,15.080946922302246
TX_1_HOBBIES_1,16.353346586227417
TX_1_HOBBIES_2,8.75431203842163
TX_1_HOUSEHOLD_1,22.180911779403687
TX_1_HOUSEHOLD_2,15.90949559211731
TX_1_FOODS_1,9.79159665107727
TX_1_FOODS_2,20.702476978302002
TX_1_FOODS_3,16.694470643997192
TX_2_HOBBIES_1,13.808559894561768
TX_2_HOBBIES_2,6.5625529289245605
TX_2_HOUSEHOLD_1,13.200511455535889
TX_2_HOUSEHOLD_2,15.85549521446228
TX_2_FOODS_1,10.27974271774292
TX_2_FOODS_2,31.456432342529297
TX_2_FOODS_3,23.715039253234863
TX_3_HOBBIES_1,15.147784948348999
TX_3_HOBBIES_2,15.68648099899292
TX_3_HOUSEHOLD_1,10.862570762634277
TX_3_HOUSEHOLD_2,14.629622220993042
TX_3_FOODS_1,11.289857149124146
TX_3_FOODS_2,17.926660299301147
TX_3_FOODS_3,28.70830464363098
WI_1_HOBBIES_1,17.04848551750183
WI_1_HOBBIES_2,19.33328104019165
WI_1_HOUSEHOLD_1,15.391275644302368
WI_1_HOUSEHOLD_2,23.65571141242981
WI_1_FOODS_1,12.628702163696289
WI_1_FOODS_2,16.89040756225586
WI_1_FOODS_3,27.89884853363037
WI_2_HOBBIES_1,38.967188119888306
WI_2_HOBBIES_2,9.654183149337769
WI_2_HOUSEHOLD_1,26.7280113697052
WI_2_HOUSEHOLD_2,20.796522617340088
WI_2_FOODS_1,20.84950017929077
WI_2_FOODS_2,21.712856769561768
WI_2_FOODS_3,23.464630842208862
WI_3_HOBBIES_1,34.06515121459961
WI_3_HOBBIES_2,23.917322158813477
WI_3_HOUSEHOLD_1,34.8130247592926
WI_3_HOUSEHOLD_2,30.59201216697693
WI_3_FOODS_1,20.71489953994751
WI_3_FOODS_2,23.868441104888916
WI_3_FOODS_3,17.223171949386597
