cat,duration
CA_1_HOBBIES_1,33.28093457221985
CA_1_HOBBIES_2,33.26408052444458
CA_1_HOUSEHOLD_1,99.53929781913757
CA_1_HOUSEHOLD_2,81.44175577163696
CA_1_FOODS_1,48.07493352890015
CA_1_FOODS_2,87.15663313865662
CA_1_FOODS_3,91.19969463348389
CA_2_HOBBIES_1,72.66698145866394
CA_2_HOBBIES_2,50.42548966407776
CA_2_HOUSEHOLD_1,130.86737895011902
CA_2_HOUSEHOLD_2,68.66012668609619
CA_2_FOODS_1,56.12452793121338
CA_2_FOODS_2,73.83428001403809
CA_2_FOODS_3,59.06776452064514
CA_3_HOBBIES_1,42.95004463195801
CA_3_HOBBIES_2,19.802707195281982
CA_3_HOUSEHOLD_1,108.72852349281311
CA_3_HOUSEHOLD_2,87.39523124694824
CA_3_FOODS_1,52.14503049850464
CA_3_FOODS_2,67.44445180892944
CA_3_FOODS_3,83.06089615821838
CA_4_HOBBIES_1,18.716859340667725
CA_4_HOBBIES_2,36.2694206237793
CA_4_HOUSEHOLD_1,61.061304569244385
CA_4_HOUSEHOLD_2,34.4630343914032
CA_4_FOODS_1,36.124165773391724
CA_4_FOODS_2,72.98732376098633
CA_4_FOODS_3,52.99258375167847
TX_1_HOBBIES_1,49.75869035720825
TX_1_HOBBIES_2,53.27009129524231
TX_1_HOUSEHOLD_1,84.49793696403503
TX_1_HOUSEHOLD_2,96.28142833709717
TX_1_FOODS_1,62.252037048339844
TX_1_FOODS_2,49.35690236091614
TX_1_FOODS_3,104.82227110862732
TX_2_HOBBIES_1,71.26487636566162
TX_2_HOBBIES_2,60.28440308570862
TX_2_HOUSEHOLD_1,100.75720500946045
TX_2_HOUSEHOLD_2,75.09316635131836
TX_2_FOODS_1,83.64919400215149
TX_2_FOODS_2,85.33369779586792
TX_2_FOODS_3,73.03192710876465
TX_3_HOBBIES_1,69.09062790870667
TX_3_HOBBIES_2,28.09019112586975
TX_3_HOUSEHOLD_1,113.86916399002075
TX_3_HOUSEHOLD_2,77.73328971862793
TX_3_FOODS_1,21.148842811584473
TX_3_FOODS_2,78.77949166297913
TX_3_FOODS_3,91.8259048461914
WI_1_HOBBIES_1,127.2756245136261
WI_1_HOBBIES_2,58.49916434288025
WI_1_HOUSEHOLD_1,92.30291986465454
WI_1_HOUSEHOLD_2,137.5905270576477
WI_1_FOODS_1,53.507728099823
WI_1_FOODS_2,93.45264649391174
WI_1_FOODS_3,61.50581073760986
WI_2_HOBBIES_1,49.78823947906494
WI_2_HOBBIES_2,31.891916513442993
WI_2_HOUSEHOLD_1,73.27258586883545
WI_2_HOUSEHOLD_2,57.408002853393555
WI_2_FOODS_1,100.28322458267212
WI_2_FOODS_2,74.91308379173279
WI_2_FOODS_3,100.72031664848328
WI_3_HOBBIES_1,63.50036001205444
WI_3_HOBBIES_2,87.79696583747864
WI_3_HOUSEHOLD_1,100.93604230880737
WI_3_HOUSEHOLD_2,85.82760453224182
WI_3_FOODS_1,112.24898958206177
WI_3_FOODS_2,85.83240461349487
WI_3_FOODS_3,103.86220598220825
